# SART test
Participant,n_trials,n_commissions,perc_commissions,n_omissions,perc_omissions,n_anticipatory,perc_anticipatory,mean_rtGO,std_rtGO,CV_go,meanRT_GObeforesuccessNOGO,meanRT_GObeforefailedNOGO,n_correct,perc_correct,n_errors,perc_errors,n_ambiguous,perc_amboguous
1008,225,7,28.0,3,1.5,0,0.0,0.447,0.112,0.250559284116,0.468,0.403,215,95.556,10,4.444,0,0.0
