# SART test
Participant,n_trials,n_commissions,perc_commissions,n_omissions,perc_omissions,n_anticipatory,perc_anticipatory,mean_rtGO,std_rtGO,CV_go,meanRT_GObeforesuccessNOGO,meanRT_GObeforefailedNOGO,n_correct,perc_correct,n_errors,perc_errors,n_ambiguous,perc_amboguous
1003,225,10,40.0,0,0.0,0,0.0,0.402,0.141,0.350746268657,0.445,0.296,211,93.778,10,4.444,4,1.778
